date,type,state,district,property_type,properties
2024-07-01,unsold_not_constructed,Pahang,Kuantan,cluster,0
2024-07-01,unsold_not_constructed,Pahang,Kuantan,condominium,0
2024-07-01,unsold_not_constructed,Pahang,Kuantan,detached,0
2024-07-01,unsold_not_constructed,Pahang,Kuantan,flat,0
2024-07-01,unsold_not_constructed,Pahang,Kuantan,flat-lowcost,0
2024-07-01,unsold_not_constructed,Pahang,Kuantan,house-lowcost,0
2024-07-01,unsold_not_constructed,Pahang,Kuantan,semidetached-1-storey,8
2024-07-01,unsold_not_constructed,Pahang,Kuantan,semidetached-2-3-storey,0
2024-07-01,unsold_not_constructed,Pahang,Kuantan,terrace-1-storey,138
2024-07-01,unsold_not_constructed,Pahang,Kuantan,terrace-2-3-storey,7
2024-07-01,unsold_not_constructed,Pahang,Kuantan,townhouse,0
2024-07-01,unsold_under_construction,Pahang,Kuantan,all,787
2024-07-01,unsold_under_construction,Pahang,Kuantan,cluster,0
2024-07-01,unsold_under_construction,Pahang,Kuantan,condominium,0
2024-07-01,unsold_under_construction,Pahang,Kuantan,detached,0
2024-07-01,unsold_under_construction,Pahang,Kuantan,flat,0
2024-07-01,unsold_under_construction,Pahang,Kuantan,flat-lowcost,0
2024-07-01,unsold_under_construction,Pahang,Kuantan,house-lowcost,0
2024-07-01,unsold_under_construction,Pahang,Kuantan,semidetached-1-storey,154
2024-07-01,unsold_under_construction,Pahang,Kuantan,semidetached-2-3-storey,10
2024-07-01,unsold_under_construction,Pahang,Kuantan,terrace-1-storey,339
2024-07-01,unsold_under_construction,Pahang,Kuantan,terrace-2-3-storey,284
2024-07-01,unsold_under_construction,Pahang,Kuantan,townhouse,0
2024-07-01,overhang,Pahang,Lipis,all,38
2024-07-01,overhang,Pahang,Lipis,cluster,0
2024-07-01,overhang,Pahang,Lipis,condominium,0
2024-07-01,overhang,Pahang,Lipis,detached,0
2024-07-01,overhang,Pahang,Lipis,flat,0
2024-07-01,overhang,Pahang,Lipis,flat-lowcost,0
2024-07-01,overhang,Pahang,Lipis,house-lowcost,0
2024-07-01,overhang,Pahang,Lipis,semidetached-1-storey,0
2024-07-01,overhang,Pahang,Lipis,semidetached-2-3-storey,9
2024-07-01,overhang,Pahang,Lipis,terrace-1-storey,29
2024-07-01,overhang,Pahang,Lipis,terrace-2-3-storey,0
2024-07-01,overhang,Pahang,Lipis,townhouse,0
2024-07-01,unsold_not_constructed,Pahang,Lipis,all,0
2024-07-01,unsold_not_constructed,Pahang,Lipis,cluster,0
2024-07-01,unsold_not_constructed,Pahang,Lipis,condominium,0
2024-07-01,unsold_not_constructed,Pahang,Lipis,detached,0
2024-07-01,unsold_not_constructed,Pahang,Lipis,flat,0
2024-07-01,unsold_not_constructed,Pahang,Lipis,flat-lowcost,0
2024-07-01,unsold_not_constructed,Pahang,Lipis,house-lowcost,0
2024-07-01,unsold_not_constructed,Pahang,Lipis,semidetached-1-storey,0
2024-07-01,unsold_not_constructed,Pahang,Lipis,semidetached-2-3-storey,0
2024-07-01,unsold_not_constructed,Pahang,Lipis,terrace-1-storey,0
2024-07-01,unsold_not_constructed,Pahang,Lipis,terrace-2-3-storey,0
2024-07-01,unsold_not_constructed,Pahang,Lipis,townhouse,0
2024-07-01,unsold_under_construction,Pahang,Lipis,all,182
2024-07-01,unsold_under_construction,Pahang,Lipis,cluster,0
2024-07-01,unsold_under_construction,Pahang,Lipis,condominium,0
2024-07-01,unsold_under_construction,Pahang,Lipis,detached,0
2024-07-01,unsold_under_construction,Pahang,Lipis,flat,0
2024-07-01,unsold_under_construction,Pahang,Lipis,flat-lowcost,0
2024-07-01,unsold_under_construction,Pahang,Lipis,house-lowcost,0
2024-07-01,unsold_under_construction,Pahang,Lipis,semidetached-1-storey,15
2024-07-01,unsold_under_construction,Pahang,Lipis,semidetached-2-3-storey,0
2024-07-01,unsold_under_construction,Pahang,Lipis,terrace-1-storey,167
2024-07-01,unsold_under_construction,Pahang,Lipis,terrace-2-3-storey,0
2024-07-01,unsold_under_construction,Pahang,Lipis,townhouse,0
2024-07-01,overhang,Pahang,Maran,all,67
2024-07-01,overhang,Pahang,Maran,cluster,0
2024-07-01,overhang,Pahang,Maran,condominium,0
2024-07-01,overhang,Pahang,Maran,detached,14
2024-07-01,overhang,Pahang,Maran,flat,0
2024-07-01,overhang,Pahang,Maran,flat-lowcost,0
2024-07-01,overhang,Pahang,Maran,house-lowcost,0
2024-07-01,overhang,Pahang,Maran,semidetached-1-storey,0
2024-07-01,overhang,Pahang,Maran,semidetached-2-3-storey,19
2024-07-01,overhang,Pahang,Maran,terrace-1-storey,34
2024-07-01,overhang,Pahang,Maran,terrace-2-3-storey,0
2024-07-01,overhang,Pahang,Maran,townhouse,0
2024-07-01,unsold_not_constructed,Pahang,Maran,all,0
2024-07-01,unsold_not_constructed,Pahang,Maran,cluster,0
2024-07-01,unsold_not_constructed,Pahang,Maran,condominium,0
2024-07-01,unsold_not_constructed,Pahang,Maran,detached,0
2024-07-01,unsold_not_constructed,Pahang,Maran,flat,0
2024-07-01,unsold_not_constructed,Pahang,Maran,flat-lowcost,0
2024-07-01,unsold_not_constructed,Pahang,Maran,house-lowcost,0
2024-07-01,unsold_not_constructed,Pahang,Maran,semidetached-1-storey,0
2024-07-01,unsold_not_constructed,Pahang,Maran,semidetached-2-3-storey,0
2024-07-01,unsold_not_constructed,Pahang,Maran,terrace-1-storey,0
2024-07-01,unsold_not_constructed,Pahang,Maran,terrace-2-3-storey,0
2024-07-01,unsold_not_constructed,Pahang,Maran,townhouse,0
2024-07-01,unsold_under_construction,Pahang,Maran,all,16
2024-07-01,unsold_under_construction,Pahang,Maran,cluster,0
2024-07-01,unsold_under_construction,Pahang,Maran,condominium,0
2024-07-01,unsold_under_construction,Pahang,Maran,detached,0
2024-07-01,unsold_under_construction,Pahang,Maran,flat,0
2024-07-01,unsold_under_construction,Pahang,Maran,flat-lowcost,0
2024-07-01,unsold_under_construction,Pahang,Maran,house-lowcost,0
2024-07-01,unsold_under_construction,Pahang,Maran,semidetached-1-storey,6
2024-07-01,unsold_under_construction,Pahang,Maran,semidetached-2-3-storey,0
2024-07-01,unsold_under_construction,Pahang,Maran,terrace-1-storey,10
2024-07-01,unsold_under_construction,Pahang,Maran,terrace-2-3-storey,0
2024-07-01,unsold_under_construction,Pahang,Maran,townhouse,0
2024-07-01,overhang,Pahang,Pekan,all,28
2024-07-01,overhang,Pahang,Pekan,cluster,0
2024-07-01,overhang,Pahang,Pekan,condominium,0
2024-07-01,overhang,Pahang,Pekan,detached,0
2024-07-01,overhang,Pahang,Pekan,flat,0
2024-07-01,overhang,Pahang,Pekan,flat-lowcost,0
2024-07-01,overhang,Pahang,Pekan,house-lowcost,0
2024-07-01,overhang,Pahang,Pekan,semidetached-1-storey,8
2024-07-01,overhang,Pahang,Pekan,semidetached-2-3-storey,0
2024-07-01,overhang,Pahang,Pekan,terrace-1-storey,20
2024-07-01,overhang,Pahang,Pekan,terrace-2-3-storey,0
2024-07-01,overhang,Pahang,Pekan,townhouse,0
2024-07-01,unsold_not_constructed,Pahang,Pekan,all,0
2024-07-01,unsold_not_constructed,Pahang,Pekan,cluster,0
2024-07-01,unsold_not_constructed,Pahang,Pekan,condominium,0
2024-07-01,unsold_not_constructed,Pahang,Pekan,detached,0
2024-07-01,unsold_not_constructed,Pahang,Pekan,flat,0
2024-07-01,unsold_not_constructed,Pahang,Pekan,flat-lowcost,0
2024-07-01,unsold_not_constructed,Pahang,Pekan,house-lowcost,0
2024-07-01,unsold_not_constructed,Pahang,Pekan,semidetached-1-storey,0
2024-07-01,unsold_not_constructed,Pahang,Pekan,semidetached-2-3-storey,0
2024-07-01,unsold_not_constructed,Pahang,Pekan,terrace-1-storey,0
2024-07-01,unsold_not_constructed,Pahang,Pekan,terrace-2-3-storey,0
2024-07-01,unsold_not_constructed,Pahang,Pekan,townhouse,0
2024-07-01,unsold_under_construction,Pahang,Pekan,all,134
2024-07-01,unsold_under_construction,Pahang,Pekan,cluster,0
2024-07-01,unsold_under_construction,Pahang,Pekan,condominium,0
2024-07-01,unsold_under_construction,Pahang,Pekan,detached,0
2024-07-01,unsold_under_construction,Pahang,Pekan,flat,0
2024-07-01,unsold_under_construction,Pahang,Pekan,flat-lowcost,0
2024-07-01,unsold_under_construction,Pahang,Pekan,house-lowcost,0
2024-07-01,unsold_under_construction,Pahang,Pekan,semidetached-1-storey,54
2024-07-01,unsold_under_construction,Pahang,Pekan,semidetached-2-3-storey,0
2024-07-01,unsold_under_construction,Pahang,Pekan,terrace-1-storey,80
2024-07-01,unsold_under_construction,Pahang,Pekan,terrace-2-3-storey,0
2024-07-01,unsold_under_construction,Pahang,Pekan,townhouse,0
2024-07-01,overhang,Pahang,Raub,all,26
2024-07-01,overhang,Pahang,Raub,cluster,0
2024-07-01,overhang,Pahang,Raub,condominium,0
2024-07-01,overhang,Pahang,Raub,detached,0
2024-07-01,overhang,Pahang,Raub,flat,0
2024-07-01,overhang,Pahang,Raub,flat-lowcost,0
2024-07-01,overhang,Pahang,Raub,house-lowcost,0
2024-07-01,overhang,Pahang,Raub,semidetached-1-storey,0
2024-07-01,overhang,Pahang,Raub,semidetached-2-3-storey,6
2024-07-01,overhang,Pahang,Raub,terrace-1-storey,0
2024-07-01,overhang,Pahang,Raub,terrace-2-3-storey,20
2024-07-01,overhang,Pahang,Raub,townhouse,0
2024-07-01,unsold_not_constructed,Pahang,Raub,all,0
2024-07-01,unsold_not_constructed,Pahang,Raub,cluster,0
2024-07-01,unsold_not_constructed,Pahang,Raub,condominium,0
2024-07-01,unsold_not_constructed,Pahang,Raub,detached,0
2024-07-01,unsold_not_constructed,Pahang,Raub,flat,0
2024-07-01,unsold_not_constructed,Pahang,Raub,flat-lowcost,0
2024-07-01,unsold_not_constructed,Pahang,Raub,house-lowcost,0
2024-07-01,unsold_not_constructed,Pahang,Raub,semidetached-1-storey,0
2024-07-01,unsold_not_constructed,Pahang,Raub,semidetached-2-3-storey,0
2024-07-01,unsold_not_constructed,Pahang,Raub,terrace-1-storey,0
2024-07-01,unsold_not_constructed,Pahang,Raub,terrace-2-3-storey,0
2024-07-01,unsold_not_constructed,Pahang,Raub,townhouse,0
2024-07-01,unsold_under_construction,Pahang,Raub,all,208
2024-07-01,unsold_under_construction,Pahang,Raub,cluster,0
2024-07-01,unsold_under_construction,Pahang,Raub,condominium,0
2024-07-01,unsold_under_construction,Pahang,Raub,detached,0
2024-07-01,unsold_under_construction,Pahang,Raub,flat,0
2024-07-01,unsold_under_construction,Pahang,Raub,flat-lowcost,0
2024-07-01,unsold_under_construction,Pahang,Raub,house-lowcost,11
2024-07-01,unsold_under_construction,Pahang,Raub,semidetached-1-storey,23
2024-07-01,unsold_under_construction,Pahang,Raub,semidetached-2-3-storey,16
2024-07-01,unsold_under_construction,Pahang,Raub,terrace-1-storey,54
2024-07-01,unsold_under_construction,Pahang,Raub,terrace-2-3-storey,104
2024-07-01,unsold_under_construction,Pahang,Raub,townhouse,0
2024-07-01,overhang,Pahang,Rompin,all,18
2024-07-01,overhang,Pahang,Rompin,cluster,0
2024-07-01,overhang,Pahang,Rompin,condominium,0
2024-07-01,overhang,Pahang,Rompin,detached,11
2024-07-01,overhang,Pahang,Rompin,flat,0
2024-07-01,overhang,Pahang,Rompin,flat-lowcost,0
2024-07-01,overhang,Pahang,Rompin,house-lowcost,7
2024-07-01,overhang,Pahang,Rompin,semidetached-1-storey,0
2024-07-01,overhang,Pahang,Rompin,semidetached-2-3-storey,0
2024-07-01,overhang,Pahang,Rompin,terrace-1-storey,0
2024-07-01,overhang,Pahang,Rompin,terrace-2-3-storey,0
2024-07-01,overhang,Pahang,Rompin,townhouse,0
2024-07-01,unsold_not_constructed,Pahang,Rompin,all,81
2024-07-01,unsold_not_constructed,Pahang,Rompin,cluster,0
2024-07-01,unsold_not_constructed,Pahang,Rompin,condominium,0
2024-07-01,unsold_not_constructed,Pahang,Rompin,detached,0
2024-07-01,unsold_not_constructed,Pahang,Rompin,flat,0
2024-07-01,unsold_not_constructed,Pahang,Rompin,flat-lowcost,0
2024-07-01,unsold_not_constructed,Pahang,Rompin,house-lowcost,0
2024-07-01,unsold_not_constructed,Pahang,Rompin,semidetached-1-storey,81
2024-07-01,unsold_not_constructed,Pahang,Rompin,semidetached-2-3-storey,0
2024-07-01,unsold_not_constructed,Pahang,Rompin,terrace-1-storey,0
2024-07-01,unsold_not_constructed,Pahang,Rompin,terrace-2-3-storey,0
2024-07-01,unsold_not_constructed,Pahang,Rompin,townhouse,0
2024-07-01,unsold_under_construction,Pahang,Rompin,all,94
2024-07-01,unsold_under_construction,Pahang,Rompin,cluster,0
2024-07-01,unsold_under_construction,Pahang,Rompin,condominium,0
2024-07-01,unsold_under_construction,Pahang,Rompin,detached,0
2024-07-01,unsold_under_construction,Pahang,Rompin,flat,0
2024-07-01,unsold_under_construction,Pahang,Rompin,flat-lowcost,0
2024-07-01,unsold_under_construction,Pahang,Rompin,house-lowcost,0
2024-07-01,unsold_under_construction,Pahang,Rompin,semidetached-1-storey,24
2024-07-01,unsold_under_construction,Pahang,Rompin,semidetached-2-3-storey,16
2024-07-01,unsold_under_construction,Pahang,Rompin,terrace-1-storey,54
2024-07-01,unsold_under_construction,Pahang,Rompin,terrace-2-3-storey,0
2024-07-01,unsold_under_construction,Pahang,Rompin,townhouse,0
2024-07-01,overhang,Pahang,Temerloh,all,93
2024-07-01,overhang,Pahang,Temerloh,cluster,0
2024-07-01,overhang,Pahang,Temerloh,condominium,0
2024-07-01,overhang,Pahang,Temerloh,detached,16
2024-07-01,overhang,Pahang,Temerloh,flat,0
2024-07-01,overhang,Pahang,Temerloh,flat-lowcost,0
2024-07-01,overhang,Pahang,Temerloh,house-lowcost,0
2024-07-01,overhang,Pahang,Temerloh,semidetached-1-storey,19
2024-07-01,overhang,Pahang,Temerloh,semidetached-2-3-storey,0
2024-07-01,overhang,Pahang,Temerloh,terrace-1-storey,58
2024-07-01,overhang,Pahang,Temerloh,terrace-2-3-storey,0
2024-07-01,overhang,Pahang,Temerloh,townhouse,0
2024-07-01,unsold_not_constructed,Pahang,Temerloh,all,22
2024-07-01,unsold_not_constructed,Pahang,Temerloh,cluster,0
2024-07-01,unsold_not_constructed,Pahang,Temerloh,condominium,0
2024-07-01,unsold_not_constructed,Pahang,Temerloh,detached,0
2024-07-01,unsold_not_constructed,Pahang,Temerloh,flat,0
2024-07-01,unsold_not_constructed,Pahang,Temerloh,flat-lowcost,0
2024-07-01,unsold_not_constructed,Pahang,Temerloh,house-lowcost,0
2024-07-01,unsold_not_constructed,Pahang,Temerloh,semidetached-1-storey,0
2024-07-01,unsold_not_constructed,Pahang,Temerloh,semidetached-2-3-storey,0
2024-07-01,unsold_not_constructed,Pahang,Temerloh,terrace-1-storey,22
2024-07-01,unsold_not_constructed,Pahang,Temerloh,terrace-2-3-storey,0
2024-07-01,unsold_not_constructed,Pahang,Temerloh,townhouse,0
2024-07-01,unsold_under_construction,Pahang,Temerloh,all,206
2024-07-01,unsold_under_construction,Pahang,Temerloh,cluster,7
2024-07-01,unsold_under_construction,Pahang,Temerloh,condominium,0
2024-07-01,unsold_under_construction,Pahang,Temerloh,detached,6
2024-07-01,unsold_under_construction,Pahang,Temerloh,flat,0
2024-07-01,unsold_under_construction,Pahang,Temerloh,flat-lowcost,0
2024-07-01,unsold_under_construction,Pahang,Temerloh,house-lowcost,0
2024-07-01,unsold_under_construction,Pahang,Temerloh,semidetached-1-storey,86
2024-07-01,unsold_under_construction,Pahang,Temerloh,semidetached-2-3-storey,18
2024-07-01,unsold_under_construction,Pahang,Temerloh,terrace-1-storey,79
2024-07-01,unsold_under_construction,Pahang,Temerloh,terrace-2-3-storey,10
2024-07-01,unsold_under_construction,Pahang,Temerloh,townhouse,0
2024-07-01,overhang,Perak,All,all,3039
2024-07-01,overhang,Perak,All,cluster,113
2024-07-01,overhang,Perak,All,condominium,1024
2024-07-01,overhang,Perak,All,detached,201
2024-07-01,overhang,Perak,All,flat,0
2024-07-01,overhang,Perak,All,flat-lowcost,0
2024-07-01,overhang,Perak,All,house-lowcost,0
2024-07-01,overhang,Perak,All,semidetached-1-storey,41
2024-07-01,overhang,Perak,All,semidetached-2-3-storey,23
2024-07-01,overhang,Perak,All,terrace-1-storey,901
2024-07-01,overhang,Perak,All,terrace-2-3-storey,736
2024-07-01,overhang,Perak,All,townhouse,0
2024-07-01,unsold_not_constructed,Perak,All,all,329
2024-07-01,unsold_not_constructed,Perak,All,cluster,0
2024-07-01,unsold_not_constructed,Perak,All,condominium,0
2024-07-01,unsold_not_constructed,Perak,All,detached,0
2024-07-01,unsold_not_constructed,Perak,All,flat,0
2024-07-01,unsold_not_constructed,Perak,All,flat-lowcost,0
2024-07-01,unsold_not_constructed,Perak,All,house-lowcost,0
2024-07-01,unsold_not_constructed,Perak,All,semidetached-1-storey,0
2024-07-01,unsold_not_constructed,Perak,All,semidetached-2-3-storey,0
2024-07-01,unsold_not_constructed,Perak,All,terrace-1-storey,0
2024-07-01,unsold_not_constructed,Perak,All,terrace-2-3-storey,329
2024-07-01,unsold_not_constructed,Perak,All,townhouse,0
2024-07-01,unsold_under_construction,Perak,All,all,8636
2024-07-01,unsold_under_construction,Perak,All,cluster,1368
2024-07-01,unsold_under_construction,Perak,All,condominium,232
2024-07-01,unsold_under_construction,Perak,All,detached,0
2024-07-01,unsold_under_construction,Perak,All,flat,0
2024-07-01,unsold_under_construction,Perak,All,flat-lowcost,0
2024-07-01,unsold_under_construction,Perak,All,house-lowcost,11
2024-07-01,unsold_under_construction,Perak,All,semidetached-1-storey,319
2024-07-01,unsold_under_construction,Perak,All,semidetached-2-3-storey,168
2024-07-01,unsold_under_construction,Perak,All,terrace-1-storey,5502
2024-07-01,unsold_under_construction,Perak,All,terrace-2-3-storey,970
2024-07-01,unsold_under_construction,Perak,All,townhouse,66
2024-07-01,overhang,Perak,Bagan Datuk,all,0
2024-07-01,overhang,Perak,Bagan Datuk,cluster,0
2024-07-01,overhang,Perak,Bagan Datuk,condominium,0
2024-07-01,overhang,Perak,Bagan Datuk,detached,0
2024-07-01,overhang,Perak,Bagan Datuk,flat,0
2024-07-01,overhang,Perak,Bagan Datuk,flat-lowcost,0
2024-07-01,overhang,Perak,Bagan Datuk,house-lowcost,0
2024-07-01,overhang,Perak,Bagan Datuk,semidetached-1-storey,0
2024-07-01,overhang,Perak,Bagan Datuk,semidetached-2-3-storey,0
2024-07-01,overhang,Perak,Bagan Datuk,terrace-1-storey,0
2024-07-01,overhang,Perak,Bagan Datuk,terrace-2-3-storey,0
2024-07-01,overhang,Perak,Bagan Datuk,townhouse,0
2024-07-01,unsold_not_constructed,Perak,Bagan Datuk,all,0
2024-07-01,unsold_not_constructed,Perak,Bagan Datuk,cluster,0
2024-07-01,unsold_not_constructed,Perak,Bagan Datuk,condominium,0
2024-07-01,unsold_not_constructed,Perak,Bagan Datuk,detached,0
2024-07-01,unsold_not_constructed,Perak,Bagan Datuk,flat,0
2024-07-01,unsold_not_constructed,Perak,Bagan Datuk,flat-lowcost,0
2024-07-01,unsold_not_constructed,Perak,Bagan Datuk,house-lowcost,0
2024-07-01,unsold_not_constructed,Perak,Bagan Datuk,semidetached-1-storey,0
2024-07-01,unsold_not_constructed,Perak,Bagan Datuk,semidetached-2-3-storey,0
2024-07-01,unsold_not_constructed,Perak,Bagan Datuk,terrace-1-storey,0
2024-07-01,unsold_not_constructed,Perak,Bagan Datuk,terrace-2-3-storey,0
2024-07-01,unsold_not_constructed,Perak,Bagan Datuk,townhouse,0
2024-07-01,unsold_under_construction,Perak,Bagan Datuk,all,0
2024-07-01,unsold_under_construction,Perak,Bagan Datuk,cluster,0
2024-07-01,unsold_under_construction,Perak,Bagan Datuk,condominium,0
2024-07-01,unsold_under_construction,Perak,Bagan Datuk,detached,0
2024-07-01,unsold_under_construction,Perak,Bagan Datuk,flat,0
2024-07-01,unsold_under_construction,Perak,Bagan Datuk,flat-lowcost,0
2024-07-01,unsold_under_construction,Perak,Bagan Datuk,house-lowcost,0
2024-07-01,unsold_under_construction,Perak,Bagan Datuk,semidetached-1-storey,0
2024-07-01,unsold_under_construction,Perak,Bagan Datuk,semidetached-2-3-storey,0
2024-07-01,unsold_under_construction,Perak,Bagan Datuk,terrace-1-storey,0
2024-07-01,unsold_under_construction,Perak,Bagan Datuk,terrace-2-3-storey,0
2024-07-01,unsold_under_construction,Perak,Bagan Datuk,townhouse,0
2024-07-01,overhang,Perak,Batang Padang,all,90
2024-07-01,overhang,Perak,Batang Padang,cluster,0
2024-07-01,overhang,Perak,Batang Padang,condominium,0
2024-07-01,overhang,Perak,Batang Padang,detached,12
2024-07-01,overhang,Perak,Batang Padang,flat,0
2024-07-01,overhang,Perak,Batang Padang,flat-lowcost,0
2024-07-01,overhang,Perak,Batang Padang,house-lowcost,0
2024-07-01,overhang,Perak,Batang Padang,semidetached-1-storey,0
2024-07-01,overhang,Perak,Batang Padang,semidetached-2-3-storey,0
2024-07-01,overhang,Perak,Batang Padang,terrace-1-storey,78
2024-07-01,overhang,Perak,Batang Padang,terrace-2-3-storey,0
2024-07-01,overhang,Perak,Batang Padang,townhouse,0
2024-07-01,unsold_not_constructed,Perak,Batang Padang,all,0
2024-07-01,unsold_not_constructed,Perak,Batang Padang,cluster,0
2024-07-01,unsold_not_constructed,Perak,Batang Padang,condominium,0
2024-07-01,unsold_not_constructed,Perak,Batang Padang,detached,0
